html_url,title,body,keyword,label,sentiment
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/579,Incorrect command line example for ./helpers/setup-sa.sh in README.md,"shell ./helpers/setup-sa.sh -o <organization id> -p <project id> [-b < billing account id>] [-f <folder id>] [-n <service account name>] ```.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/581,module.project.module.project-factory.null_resource.preconditions must be replaced,"replaced -/+ resource ""null_resource"" ""preconditions"" { ~ id = ""383987456938745693874"" -> (known after apply) ~ triggers = { # forces replacement "" billing_account 1A2A3A-4F3J5J3K"" ~ ""credentials_path"" = ""project/../../../credentials.json"" -> ""/root/deployment/credentials.json"" ""folder_id"" = ""folders/.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/588,verify-budget-local test is failing,"s -X GET -H ""Authorization: Bearer ""`gcloud auth print-access-token` https:// billingbudgets googleapis.com/v1beta1/e4bfe7cf-0fef-4981-836e-2008eadc71fb` has expected structure 784:.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/598,Using project_id output is not forcing to wait for the project creation,"modules/fabric-project"" version = ""11.0.0"" name = ""test-project-name-43413"" billing_account BILLING_ACCOUNT_ID>"" parent = ""folders/<FOLDER_ID>"" prefix = ""dev"" auto_create_network = false activate_apis = [ ""compute.googleapis.com"", ] }.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/602,Error deleting default network in project,"default network in project <redacted>: googleapi: Error 403: This API method requires billing to be enabled. Please enable billing on project #<redacted> by visiting https://.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/604,Not able to create budget alert in a GCP project : 403 issue ,"Terraform code: ------------------- provider.tf ------------------- provider ""google"" { region = ""us-west1"" credentials = """" user_project_override = true billing_project project_id"" } provider ""google-beta"" { region = ""us-west1"" credentials = """" user_project_override = true billing_project = ""project_id"" } -------------------.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/606,Not able to set data source in a list parameter in biiling_budget,"project_count project_id = data.google_projects.my-org-projects.projects[count.index].project_id } resource "" google_billing_budget budget"" { count = local.project_count billing_account = ""00837C-63BBD1-ECBE56"" display_name = ""${data.google_project.project[.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/607,Creating project in the same perimeter as the the shared vpc causes error,"factory/google"" version = ""11.0.0"" name = each.key org_id = var.org_id billing_account var.billing_account vpc_service_control_attach_enabled = true vpc_service_control_perimeter_name = ""accessPolicies/${var.policy}/servicePerimeters/prod_perimeter"" folder_id = google_folder..
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/605,[Project factory] API dependency causing issues in terraform destroy,"agnostic ) `Activated API`: ""bigquery.googleapis.com"", ""bigquerystorage.googleapis.com"", ""cloudapis.googleapis.com"", "" cloudbilling googleapis.com"", ""cloudbuild.googleapis.com"", ""cloudkms.googleapis.com"", ""cloudresourcemanager.googleapis.com"", ""compute..
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/603,Change in behavior with svpc_host_project_id,"google"" version = ""~> 11.1"" name = var.project_name random_project_id = ""false"" org_id = var.organization_id billing_account var.billing_account_id svpc_host_project_id = var.vpc_project_id folder_id = var.folder_id shared_vpc_subnets = [""projects/my-vpc-.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/623,`required_providers` is not available in the `project-factory` Module?,"google.example } source = ""../../"" random_project_id = true name = ""simple-sample-project"" org_id = var.organization_id billing_account var.billing_account default_service_account = ""deprivilege"" activate_api_identities = [{ api = ""healthcare.googleapis.com"" roles = [ ""roles/healthcare..
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/421,Module fails to run due to billing account IAM permissions,"Module fails to run due to billing account IAM permissions Hey team, I just tried to run this module.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/634,Grant Role `roles/billing.viewer` in Addition to `roles/billing.user` for SVC Account in Seed Script,"Grant Role `roles/billing.viewer` in Addition to `roles/ billing user` for SVC Account in Seed Script If using the seed script.
",bill,other-addition-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/671,credentials_path variable not working,"usage_bucket_name = ""pf-test-1-usage-report-bucket"" usage_bucket_prefix = ""pf/test/1/integration"" billing_account BILLING-ACCOUNT-ID>"" svpc_host_project_id = """" } ``` ### Terraform Version ```sh Terraform v1.0.11 on.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/675,ConflictsWith error when creating a new project,"google//modules/fabric-project"" version = ""11.3.0"" name = ""demo"" prefix = ""test"" billing_account xxxxxx-xxxxxx-xxxxxx"" parent = ""folders/xxxxxxxxxxxx"" } ``` Smallest reproducible example (even without using.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/679,Failed to query available provider packages,"usage_bucket_name = ""pf-test-1-usage-report-bucket"" usage_bucket_prefix = ""pf/test/1/integration"" billing_account ABCDEF-ABCDEF-ABCDEF"" svpc_host_project_id = ""shared_vpc_host_name"" shared_vpc_subnets = [ ""projects/base-project-196723/regions/us-.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/682,"""google_dialogflow_agent"" not supported.","c"" } resource ""google_project"" ""project"" { name = ""tf-testing-one"" project_id = ""test-project-one"" billing_account XXXXX-XXXXX-XXXXX"" org_id = ""XXXXXXXXXXXXX"" } resource ""google_dialogflow_agent"" ""basic_agent"" { display_name = ""example_agent"" default_language_code = ""en"".
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/630,Prevent Project service account getting added to the Shared project,"version = ""~> 11.2.2"" name = var.project_name random_project_id = ""false"" org_id = var.organization_id billing_account var.billing_account_id svpc_host_project_id = var.vpc_project_id folder_id = var.folder_id shared_vpc_subnets = var.shared_vpcs grant_services_network_role =.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/696,Adding support for specify 'X-Goog-User-Project' HTTP header for quota and billing purposes for budget ,"support for specify 'X-Goog-User-Project' HTTP header for quota and billing purposes for budget i'm getting error below when using budget sub-.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/720,add billingbudgets API to budget test,"add billingbudgets API to budget test ### TL;DR add billingbudgets API to budget test ### Expected behavior _No response_ ### Observed behavior Error: Error.
",bill,other-addition-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/722,Unable to import existing project (terraform code downloaded from console setup process),"via IAM in console created Terraform project. - This project failed due to billing account quotas - When continuing (after increasing quotas) Terraform fails with `Error 409:.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-google-project-factory/issues/690,VPC Service Control Service Account,"google"" org_id = null folder_id = var._folder_id name = ""my-test"" random_project_id = true activate_apis = ["" cloudbilling googleapis.com""] billing_account = var.billing_account create_project_sa = true project_sa_name = ""sa-my-test"" vpc_service_control_attach_enabled =.
",bill,other-false_positive,
https://github.com/ActoKids/devops/issues/7,Billing (Lambda function that pulls billing data),"Billing (Lambda function that pulls billing data) • Create cost.js that gets billing information of the day • Create Lambda function • Create API Gateway • Use Cloud.
Billing (Lambda function that pulls billing data) • Create cost js that gets billing information of the day • Create Lambda function • Create.
",bill,other-addition-billing,
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/1,Replacing quorum node loses private transaction data,"not found in directory /opt/quorum/constellation/data: /opt/quorum/constellation/data/ payloads GKTAP6KY2PNQAE4HIOYNIW4Q5QAMZ2SCJMNTITPP62QHRTAKVROK3ZTUAPDBR2YCHAXKB7J4ET5KUDICNILR5M2JTDXSEEPMJSFIC4Q=: openBinaryFile: does not exist (No such file or directory) ``` It seems.
",pay,other-false_positive,
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/15,Option to run on dedicated instances,"running on physical hardware dedicated to a single customer for an additional cost However, the current terraform infrastructure does not support that. # Solution Each role.
",cost,cost-increase-instance,Negative
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/5,Bootnodes should be replaceable,"might be something to think about, it sounds like it could be cheaper John and I were just thinking of throwing an ELB in front.
preserving all of those hookups within one LB -- we should quantify the cost of this LB+ASG per each bootnode strategy and see how much.
",cheap,cost-awareness-domain,Positive
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/32,Regionalize Backup Procedure,"results in backups costing more money than they need to, since we pay for cross-region traffic. In particular, restoration will involve downloading the full.
the entire network to a single S3 bucket. This results in backups costing more money than they need to, since we pay for cross-region.
",pay,cost-awareness-area,Positive
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/16,Integrate Backup Procedure,"s not a catastrophe if two nodes do backup, it just gets expensive to have all nodes do backup all the time) - An AWS event (.
",expens,other-performance-unknown,
https://github.com/Eximchain/terraform-aws-quorum-cluster/issues/22,Integrate with EFS for storage,"in storage, and the chain grows over time. It would be extremely expensive to provision all the space we will need to run our network.
",expens,cost-awareness-storage,Negative
https://github.com/darthfork/tf-infra/issues/23,Setup new version of infracost,"Setup new version of infracost https://github.com/ infracost actions/.
",cost,other-addition-cost_calculator,
https://github.com/rust-lang/simpleinfra/issues/20,State resources should not be TF controlled,"those resources with Terraform: our AWS account is inside an organization for billing purposes, but one of the policies of this organization is that the.
",bill,other-false_positive,
https://github.com/terraform-aws-modules/terraform-aws-iam/issues/49,Attach managed iam policy to the custom role.,"role. I have successfully created the iam_policy and role described below: `module "" iam_policy_no_billing source = ""terraform-aws-modules/iam/aws//modules/iam-policy"" name = ""no_billing"" path = ""/"".
",bill,other-false_positive,
https://github.com/bitraf/infrastructure/issues/12,heim: synchronize home directories with dropbox,"space on the ssds in bite, then we could add a large, cheap spinning hard drive. redundancy wouldn't be a concern since the data.
",cheap,cost-saving-storage,Positive
https://github.com/bitraf/infrastructure/issues/6,heim user accounts,"p2k12.bitraf.no/passwd includes every member including those who have stopped paying the p2k12 passwd document can be converted into a format suitable for.
",pay,other-false_positive,
https://github.com/sassoftware/viya4-iac-gcp/issues/79,exceeded quota: gke-resource-quotas when deploying on a GKE cluster created with the iac-gcp tool,"is set by the provider or imposed by SAS to help keep costs down. Hi @user according to the error message, it seems to be.
",cost,cost-awareness-provider,Negative
https://github.com/wellcomecollection/goobi-infrastructure/issues/212,Expire objects in S3 export-bagit buckets where appropriate,"in S3 export-bagit buckets where appropriate In order to keep storage costs down and ensure that temporary storage does not grow indefinitely we should.
",cost,cost-saving-storage,Positive
https://github.com/wellcomecollection/goobi-infrastructure/issues/231,Backup of cloud system,"couple of weeks and yes we should replicate into another region (though cost and time are factors we need to know roughly). - Wellcome would expect.
",cost,cost-awareness-storage,Negative
https://github.com/wellcomecollection/goobi-infrastructure/issues/322,Make Goobi work with Amazon SQS,"Make Goobi work with Amazon SQS This will make things easier (and cheaper infrastructure-wise. We will use the Amazon JMS bridge. Currently the sending.
",cheap,cost-saving-unknown,Positive
https://github.com/wellcomecollection/goobi-infrastructure/issues/286,Configure LayoutWizzard for Wellcome use cases,"will also need an approximation of the amount of work and the cost for the adjustments. **1. Making LayoutWizzard work in the Cloud** How much.
",cost,other-false_positive,
https://github.com/wellcomecollection/goobi-infrastructure/issues/378,Accomodate Internet Archive's switch from Abbyy to Tesseract hOCR,"switch to HOCR to ALTO Questions: 1. I've heard that we pay for ALTO conversion, can anyone explain to me why? Is that you.
",pay,other-false_positive,
https://github.com/wellcomecollection/goobi-infrastructure/issues/407,Check Goobi's working storage and clear it out,"Look at gzip/zip bundles.** This is an opportunity to make a cheap cleanup – some information is duplicated in compressed/uncompressed form, e.g. https://.
s working storage and clear it out In looking at our AWS bills it may be that we have way too much stuff stored in.
https://github.com/wellcomecollection/platform/issues/5404). The next step to reducing costs is #423, which is quick and easy. If somebody wanted to clean.
",cheap,other-false_positive,
https://github.com/wellcomecollection/goobi-infrastructure/issues/423,Add an S3 lifecycle rule to Standard-IA for objects in the working storage bucket,"objects to Standard-IA – this would knock a decent chunk off the cost of the bucket with minimal work required on our part. Here's.
",cost,cost-saving-storage,Positive
https://github.com/wellcomecollection/goobi-infrastructure/issues/433,production worker node possibly scale down to 0,"0 is feasible. Actual idle time should be checked as well as costs .
",cost,cost-saving-instance,Neutral
https://github.com/egee-irl/distro-delves/issues/104,Involve Egee-to-use Toolkit in the script,"use Toolkit ahead of running the script (Discord channel) 4. (FINALE) Random payload from Egee's Destroyer or more than one payload ## Which Segment? Near.
",pay,other-addition-payload,
https://github.com/egee-irl/distro-delves/issues/118,AROS/Icaros Desktop,"submitted! --> ## Name & tl;dr The AROS Research Operating System is a lightweight, efficient and flexible desktop operating system, designed to help you make the most.
",efficient,other-false_positive,
https://github.com/egee-irl/distro-delves/issues/117,OpenMandriva,"is free and already includes many pieces of software you have to pay for in the proprietary world, from office suites to video editors to.
",pay,other-false_positive,
https://github.com/Azure/sap-automation/issues/102,Add support for multi disk LUNS : Production & Cost concious setup,"3x disks based Log volumes ( with Write accelerator enabled ). In addition, A cost conscious setup ( Non certified ) setup is typically provisioned in non-production (dev,.
",cost,cost-awareness-storage,Positive
https://github.com/binbashar/terraform-aws-cost-budget/issues/4,case 8 count syntax wrong,"7, breaking case 8. case 7 (line 375): ``` count = ""${var.aws_sns_topic_arn == """" && var. cost_filters_service var.time_period_end == """" ? 1 : 0}"" ``` case 8 (line 436): ``` count = ""${var.aws_sns_topic_arn == """" && var..
",cost,other-bug_fix-vars,
https://github.com/binbashar/terraform-aws-cost-budget/issues/5,amazon changed how budgets access sns,"SNS:Publish"", ""Resource"": ""your topic ARN"" }, ``` ref: https://docs.aws.amazon.com/ awsaccountbilling latest/aboutv2/budgets-sns-policy.html?ref_=pe_26274900_397507290 _However_ the default policy.
the new 0.0.4 release (https://registry.terraform.io/modules/binbashar/ cost budget/aws/0.0.4) CC: @user / @diego-ojeda-.
",bill,other-false_positive,
https://github.com/binbashar/terraform-aws-cost-budget/issues/14,Upgrade to terraform-docs > v0.9.x,"tf `0.12.x` Addressed in: https://github.com/binbashar/terraform-aws- cost budget/pull/.
",cost,other-false_positive,
https://github.com/binbashar/terraform-aws-cost-budget/issues/13,Terraform 0.12 Support,"0.12.x compatible -> WIP) eg: https://registry.terraform.io/modules/binbashar/ cost budget/aws/1.0.0 Addressed in: https://github.com/binbashar/terraform-.
",cost,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-cloud-storage/issues/72,Unable to create a PR,"docker_test_prepare docker run --rm -it \ -e SERVICE_ACCOUNT_JSON \ -e TF_VAR_org_id \ -e TF_VAR_folder_id \ -e TF_VAR_billing_account e TF_VAR_project_id \ -v /home/max/projects/terraform-google-cloud-storage:/workspace \ gcr..
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-google-cloud-storage/issues/56,Create multiple buckets using same statefile and terraform script,"tf_labels, { app_id = """" # app_id must be from SNow CMDB component_labels = ""none"" tier = ""app"" costcenter 1234"" name = ""none"" # Name of the Microservice }) versioning = var.versioning encryption = { default_kms_key_name =.
",cost,other-false_positive,
https://github.com/amezousan/serverless-blog-in-aws/issues/4,I want to have AWS cost monitoring,"I want to have AWS cost monitoring As the title says, I want to have it. Here is.
",cost,other-addition-cost_calculator,
https://github.com/concourse/prod/issues/47,move Strabo into separate node pool,"Strabo-workers deployment on to that node pool. It didn't work. @ cirocosta mentioned that this doesn't actually fix things since the resources won'.
",cost,other-false_positive,
https://github.com/concourse/prod/issues/36,Move CI (prod) to run on K8s,"it redirects properly - Going to look at the Concourse + Vault integration now @ cirocosta kcmannem was mentioning that stackdriver is super slow and we'd prefer.
",cost,other-false_positive,
https://github.com/cn-terraform/terraform-aws-jenkins/issues/10,Dependency Dashboard,"actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - ` infracost infracost-gh-action master` </details> </blockquote> </details> <details><summary>terraform</summary> <blockquote> <.
",cost,other-false_positive,
https://github.com/bhavikkumar/terraform-master/issues/10,Setup a centralised logging solution,"centralizing-logs-aws/ If the costs of the streaming solution is too expensive then we should look at a more traditional logging solution which might.
aws * https://blend.com/blog/community/engineering/centralizing-logs-aws/ If the costs of the streaming solution is too expensive then we should look at.
",expens,cost-saving-unknown,Negative
https://github.com/robinbryce/iona/issues/15,enable google cloud identity,"firebase. Its a normal gcp project with extra stuff enabled. Its all payg or free. apps can be created by tf * https://registry.terraform.io/.
",pay,cost-awareness-unknown,Neutral
https://github.com/robinbryce/iona/issues/17,setup MX records for thaumagen.com,"thaumagen.com The free cloud identity plan does not include gmail. Setup cheap cheerful email via bytemary for admin emails enabled google workspace starter. 4..
",cheap,other-false_positive,
https://github.com/robinbryce/iona/issues/28,google's redis is to expensive. replace with bitnami or ot-container kit,"google's redis is to expensive replace with bitnami or ot-container kit Try * https://github.com/OT-.
",expens,"cost-awareness-storage, cost-saving-storage",Negative
https://github.com/robinbryce/iona/issues/32,basic web ui for signup and node access,"modal image manipulation with image magic * https://www.smashingmagazine.com/2015/06/ efficient image-resizing-with-imagemagick/ https://medium.com/@westbrook/litelement-to-do-app-.
",efficient,other-false_positive,
https://github.com/UrbanOS-Examples/common/issues/423,Update RDS instances to use variable sizing for dev environment,"the sizing variable so dev can be a smaller instance size for cost savings. This mostly applies to joomla as it uses a larger database.
",cost,cost-saving-storage,Positive
https://github.com/UrbanOS-Examples/common/issues/434,SPIKE: How can we best secure kubernetes,"could possibly get a better audit trail but this would be very costly We can read more here: https://github.com/kubernetes-sigs/aws-iam-.
",cost,other-false_positive,
https://github.com/UrbanOS-Examples/common/issues/512,Upgrade Terraform to 0.12,"deploy - [x] estuary-deploy - [x] kdp-deploy - [x] discovery_api-deploy - [x] aws- cost explorer-deploy - [x] micro_service_watchinator-deploy ##### Library Repos - [x] terraform-aws-eks - [x].
",cost,other-addition-cost_calculator,
https://github.com/UrbanOS-Examples/common/issues/407,What metrics from AWS would be valuable to collect?,"issues. Acceptance Criteria: + List of metrics deemed valuable enough to collect + Total cost of those metrics (as multiplied across environments) Tech Notes: + S3 and RDS'.
",cost,cost-awareness-unknown,Neutral
https://github.com/stackabletech/t2/issues/13,cluster config as json payload,"cluster config as json payload We want the client/user of T2 to be able to specify.
",pay,other-addition-payload,
https://github.com/nubisproject/nubis-terraform-cloudhealth/issues/25,Allow cloudhealth to check cur reports,"Allow cloudhealth to check cur reports Add iam permission to check cost and usage reports of an.
",cost,other-addition-cost_calculator,
https://github.com/fecgov/fec-infrastructure/issues/1,Automate deployment,"owns the AWS account? The concourse instance? * Where are secrets stored? cc @ ccostino mogul Done!.
",cost,other-false_positive,
https://github.com/fecgov/fec-infrastructure/issues/43,move continuous deployment from Concourse,"the org associated with the pipeline once the pipeline itself is destroyed? @ ccostino I believe so, yes. Small nudge on finishing this up. D'oh.
",cost,other-false_positive,
https://github.com/fecgov/fec-infrastructure/issues/49,follow up on creds behavior ,"follow up on creds behavior #details in email @ ccostino you can follow up with me We caught up about this again.
",cost,other-false_positive,
https://github.com/fecgov/fec-infrastructure/issues/51,Research on adding more storage space for RDS in AWS,"dev and stage does not use provisioned IOPS) will increase the monthly payment from $13055.75 to $13683.89 (i.e. $628.24 increase). The.
is needed. Research on how much more space is needed and the cost required. We can use the https://calculator.s3.amazonaws.com/index.html.
",pay,"cost-awareness-storage, const-increase-storage",Negative
https://github.com/cds-snc/terraform-modules/issues/87,RDS module not creating service linked role,"com/cds-snc/terraform-modules?ref=v0.0.35//rds"" backup_retention_period = 7 billing_tag_value var.billing_code database_name = ""scan_files"" instances = 1 name = ""scan-files"" preferred_backup_window = ""07:00-.
",bill,other-false_positive,
https://github.com/falldamagestudio/UE4-GHA-BuildSystem/issues/9,Failure to create build instance,"avoid people accidentally starting up lots of machines and thereby accruing high bills and 2) avoid people deliberately starting up so many machines that the.
",bill,other-false_positive,
https://github.com/cookpad/terraform-aws-eks/issues/85,NVMe mounting for ephemeral and docker_volume,"nVME storage, it'd be great to make this available - it's cheap and* fast (notwithstanding it's ephemeral nature!). Looks like we could use.
",cheap,cost-awareness-storage,Positive
https://github.com/reschouw-homelab/terraform-homelab/issues/6,Create NAT instance to bypass cost of NAT Gateway,"Create NAT instance to bypass cost of NAT Gateway NAT gateways are expensive for a homelab. Spin up a tiny instance to handle that communication.
Create NAT instance to bypass cost of NAT Gateway NAT gateways are expensive for a homelab. Spin up.
",expens,cost-saving-networking-NAT,Negative
https://github.com/CheckPointSW/CloudGuardIaaS/issues/67,Azure terraform template using deprecated ressource,"templates in the upcoming week, and check this resource if needed Hi @ edacostaa We've modified our terraform templates to use `azurerm_subnet_network_security_group_association` resource. We'll.
",cost,other-false_positive,
https://github.com/paperphyte/terraform-drone/issues/2,Optimize Costs ,"com/paperphyte/terraform-drone/releases/tag/v2.1.0) release allows reduced cost for build agents. But now the cost for the Server/User interface.
",cost,cost-saving-instance,Positive
https://github.com/paperphyte/terraform-drone/issues/1,Add External Secrets Manager,"drone-amazon-secrets)) - Deploy lambda function. - Accessible by ECS Drone Agents pros: - cost effective short-term - acm is aws service cons: - package and deploy lambda.
",cost,"cost-awareness-feature, cost-increase-feature",Positive
https://github.com/moov-io/infra/issues/1,container hosting vs hosted kubernetes cluster,"into the control pane and often have to run cloud LB's ( cost A hosted k8s cluster lets us deploy and connect containers, with the.
",cost,cost-awareness-feature,Neutral
https://github.com/moov-io/infra/issues/20,lb: HA setup for traefik,"running. Oh, this will require a second `type: LoadBalancer` service, which might cost more? Need to double check on that..
",cost,cost-awareness-feature,Negative
https://github.com/moov-io/infra/issues/39,INCIDENT: api.moov.io and infra.moov.io downtime 2018-11-09 to 2018-11-11,"mode now. As soon as we have something that someone wants to pay for we can add more durability..
",pay,other-false_positive,
https://github.com/moov-io/infra/issues/43,depsbot: automate updating dependencies in each app/deployable,"term count of apps requiring Go dependency updates is 6+ (ach, auth, paygate ofac, accounts, ledger). There might exist tools already, but I'm largely.
",pay,other-false_positive,
https://github.com/moov-io/infra/issues/52,What to do about TravisCI?,"the company](https://news.ycombinator.com/item?id=19218036). We don't pay for TravisCI and it works well for us. There have been a.
",pay,other-false_positive,
https://github.com/moov-io/infra/issues/66,all: deploy apps with mysql ,"infra/commit/466297eecc5cd4f49d8d8f1b4c33cf955713e815 - customers: https://github.com/moov-io/infra/commit/fa407f6f073437f9e1192ca38e306b00e64c9823 - paygate https://github.com/moov-io/infra/commit/925912da95e38b4ede52f3c9520de1299059949c Our `auth` service is.
",pay,other-false_positive,
https://github.com/moov-io/infra/issues/107,"envs/oss: convert from ""prod"" ","be served from production repo) - stop running these services - [x] auth - [x] paygate x] accounts - [x] fed - [x] customers - [x] imagecashletter - [x] wire - [x] etcd /.
",pay,other-false_positive,
https://github.com/moov-io/infra/issues/34,"spike: support for local development (Minikube, tilt) ","quick guide for doing so https://docs.tilt.dev/resource_assembly_migration.html Also, paygate has a docker-compose setup for quick local running of our stack..
",pay,other-false_positive,
https://github.com/chadgeary/cloudblock/issues/5,Can we get rid of apache?,"a few interesting options that didn’t appear to quite fit the bill they’re maintaining the WireGuard container). Peanut gallery: lighttpd is actively maintained (.
day job, and I totally look at things from the eye of costing less money. (But I also love cool features!) so yea, it can.
",bill,other-false_positive,
https://github.com/chadgeary/cloudblock/issues/24,Terraform never puts the playbook objects in S3,"id = (known after apply) + policy = (known after apply) + region = (known after apply) + request_payer known after apply) + tags_all = (known after apply) + website_domain = (known after apply) + website_endpoint = (.
",pay,other-false_positive,
https://github.com/chadgeary/cloudblock/issues/29,IP is leaked,"instance itself to host the files? As it would be an extra cost Glad it’s resolved ☀️ For S3 it’s a matter of low.
",cost,"cost-awareness-storage, cost-saving-storage",Negative
https://github.com/chadgeary/cloudblock/issues/30,Azure pb is failing to get ph_password from Vault,"0' The full traceback is: Traceback (most recent call last): File ""/tmp/ ansible_azure_rm_keyvaultsecret_info_payload_nh1bkfmr ansible_azure_rm_keyvaultsecret_info_payload.zip/ansible_collections/azure/azcollection/plugins/module_utils/azure_rm_common.py"", line 235, in <.
",pay,other-false_positive,
https://github.com/chadgeary/cloudblock/issues/42,Another issue with Get ph_password from Azure Vault Secret - The error was: KeyError: 'credential',"py\"", line 85, in _run_code\n exec(code, run_globals)\n File \""/tmp/ ansible_azure_rm_keyvaultsecret_info_payload_2q4sz8fg ansible_azure_rm_keyvaultsecret_info_payload.zip/ansible_collections/azure/azcollection/plugins/modules/azure_rm_keyvaultsecret_info.py\"", line 430, in <.
",pay,other-false_positive,
https://github.com/chadgeary/cloudblock/issues/58,AttributeError: module 'lib' has no attribute 'X509_V_FLAG_CB_ISSUER_CHECK' | Azure,"py\"", line 85, in _run_code\n exec(code, run_globals)\n File \""/tmp/ ansible_apt_payload_cprt99gy ansible_apt_payload.zip/ansible/modules/apt.py\"", line 327, in <module>\n File \""<.
",pay,other-false_positive,
https://github.com/cn-terraform/terraform-aws-sonarqube/issues/26,Dependency Dashboard,"actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - ` infracost infracost-gh-action master` </details> </blockquote> </details> <details><summary>terraform</summary> <blockquote> <.
",cost,other-false_positive,
https://github.com/cn-terraform/terraform-aws-ecs-fargate-service/issues/30,Dependency Dashboard,"actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - `actions/checkout v3` - ` infracost infracost-gh-action master` </details> </blockquote> </details> <details><summary>terraform</summary> <blockquote> <.
",cost,other-false_positive,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/32," Error 403: The caller does not have permission, forbidden","few moments... ``` I managed to fix this by adding my user to billing and org admin accounts via gsuite..
",bill,other-addition-billing,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/42,1-org step Terraform Plan fails Error 403: The caller does not have permission,"but will not be persisted to local or remote state storage. module. org_billing_logs module.project-factory.module.gcloud_deprivilege.random_id.cache: Refreshing state... [id=fP4hHQ] module..
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/123,2-networks - IP CIDR’s need parameterisation,"using this repo is to parameterise hard coded values then it’s inefficient and very short sighted devops approach..
",efficient,other-false_positive,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/195,Error in 1-org when creating budgets,"factory-8.1.0/modules/budget/main.tf line 31, in resource "" google_billing_budget budget"": Step #4 - ""tf apply"": 31: resource ""google_billing_budget"" ""budget"" { Step #4 - ""tf.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/194,Error in bootstrap when trying to create budgets,"Cloud SDK or Google Cloud Shell which are not supported by the billingbudgets googleapis.com. We recommend configuring the billing/quota_project setting in gcloud or.
",bill,other-bug_fix-billing,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/20,UX for new GCP organizations - Project Quota,"GCP organizations - Project Quota The default maximum number of projects with a billing account is 6, which is not high enough to follow the examples..
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/222,1-org Project Factory preconditions Credential failure,"local-exec): TypeError: cannot unpack non-iterable Credentials object ``` ``` Error: Error setting billing account ""XXXXXX-XXXXXX-XXXXXX"" for project ""projects/prj-c-logging-f12b"": googleapi:.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/236,Error: Invalid template interpolation value - var.python_interpreter_path,"join(""/"", [local.preconditions_path, ""requirements.txt""]) preconditions_py_absolute_path = join(""/"", [local.preconditions_path, ""preconditions.py""]) attributes = { billing_account var.billing_account org_id = var.org_id credentials_path = var.credentials_path impersonate_service_account = var.impersonate_service_account folder_id =.
",bill,other-false_positive,
https://github.com/terraform-google-modules/terraform-example-foundation/issues/265,1 - Org - Error creating project - Requested entity already exists,"into the error where there were to much projects linked to 1 billing account. We fixed that by requesting a higher quota. We then tried.
",bill,other-bug_fix-billing,
